tm,ZP,CMD,XJ,ML,SP,GC,MT,DX,LY,MTG,HNC,HJ,LCK,LS,OBS
2026/1/13 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.89027
2026/1/13 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.20278
2026/1/13 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.58003
2026/1/13 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.01942
2026/1/13 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.51846
2026/1/13 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.07478
2026/1/13 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.68609
2026/1/13 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.35019
2026/1/13 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.06499
2026/1/13 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.82848
2026/1/13 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.63871
2026/1/13 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.49384
2026/1/13 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.39209
2026/1/13 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.33175
2026/1/13 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.31118
2026/1/13 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.32883
2026/1/13 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.38318
2026/1/13 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.47278
2026/1/13 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.59626
2026/1/13 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.75228
2026/1/13 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.93957
2026/1/13 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1569
2026/1/14 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.4031
2026/1/14 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.67703
2026/1/14 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.97762
2026/1/14 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.30383
2026/1/14 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.65465
2026/1/14 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02914
2026/1/14 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.42637
2026/1/14 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.84546
2026/1/14 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.28556
2026/1/14 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.74586
2026/1/14 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.22558
2026/1/14 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.72396
2026/1/14 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2403
2026/1/14 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.77389
2026/1/14 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.32408
2026/1/14 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.89022
2026/1/14 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4717
2026/1/14 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.06794
2026/1/14 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.67837
2026/1/14 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.30245
2026/1/14 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.93965
2026/1/14 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.58948
2026/1/14 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.25145
2026/1/14 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9251
2026/1/15 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.61
2026/1/15 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3057
2026/1/15 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.01181
2026/1/15 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.72793
2026/1/15 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.45368
2026/1/15 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1887
2026/1/15 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.932634
2026/1/15 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.685155
2026/1/15 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.445937
2026/1/15 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21467
2026/1/15 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.991057
2026/1/15 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.774813
2026/1/15 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.565661
2026/1/15 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.363338
2026/1/15 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16759
2026/1/15 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.978173
2026/1/15 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.794851
2026/1/15 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.617401
2026/1/15 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.445605
2026/1/15 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.279254
2026/1/15 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.118148
2026/1/15 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.962095
2026/1/15 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.81091
2026/1/15 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.664415
2026/1/16 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.522438
2026/1/16 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.384815
2026/1/16 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.251387
2026/1/16 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.122004
2026/1/16 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.996518
2026/1/16 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.874789
2026/1/16 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.756681
2026/1/16 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.642065
2026/1/16 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.530815
2026/1/16 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.422812
2026/1/16 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.317939
2026/1/16 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.216085
2026/1/16 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.117143
2026/1/16 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.021011
2026/1/16 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.927588
2026/1/16 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.836781
2026/1/16 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.748496
2026/1/16 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.662647
2026/1/16 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.579148
2026/1/16 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.497917
2026/1/16 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.418876
2026/1/16 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34195
2026/1/16 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.267066
2026/1/16 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.194154
2026/1/17 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.123146
2026/1/17 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.053977
2026/1/17 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.986586
2026/1/17 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.920912
2026/1/17 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.856898
2026/1/17 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.794488
2026/1/17 6:00,0.133333,0,0,0,0,0.433333,0,1.233333,0.077778,0,0.466667,0,0,0,3.733628
2026/1/17 7:00,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,3.674267
2026/1/17 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.616355
2026/1/17 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.559844
2026/1/17 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.504689
2026/1/17 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.450845
2026/1/17 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.398269
2026/1/17 13:00,0,0,0,0,0,0.720007,0,0,0,0,0,0,0,0,3.346921
2026/1/17 14:00,0.027778,1.033333,0,0.066667,0,0.127778,0,0.433333,0.033333,0.105556,0.116667,0.3,0.194444,0.233333,3.296761
2026/1/17 15:00,0,0.962838,0,0,0,0,0,0,0,0,0,0,0,0,3.24775
2026/1/17 16:00,0.388678,0,0,0,0.129559,0.129559,0.129559,0.129559,0.129559,0,0,0.129559,0.194339,0.194339,3.199853
2026/1/17 17:00,0,0.533968,0.381405,0,1.296779,0,0,0,0,0,0,0,0,0,3.153033
2026/1/17 18:00,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,3.374288
2026/1/17 19:00,0,0,0.09832,1.17984,0,0,0.46702,0.213027,0.34412,0,0,0,0,0.22122,3.386578
2026/1/17 20:00,0,0,0,3.074375,0,0,0,0,0,0,0,0,0,0,3.332969
2026/1/17 21:00,0,0.391856,0,1.306188,0.391856,0.783713,0.391856,0,0,1.25394,0,0,0,0,3.281516
2026/1/17 22:00,0.202145,0,0.151609,0.303218,3.032179,0,0,0.303218,0.758045,0.303218,0.713434,0,0,0,3.23208
2026/1/17 23:00,0,0,0,0,4.8,0,0,0,0,0,0,0,0,0,3.184531
2026/1/18 0:00,0,0,0,0,0,0,0,0,0,0,0,0,5.600825,1.456214,3.138747
2026/1/18 1:00,0,0,0,1.838977,0,0,0,1.674316,0,0,0,0,0,4.965238,3.233847
2026/1/18 2:00,0.486639,0,0.347599,2.224634,1.181837,0,1.807515,0.973278,0,0,0,0,0,0,3.738002
2026/1/18 3:00,0,0,0,0,0,0,0,0,0,0,0,2.922165,0,2.922165,3.950969
2026/1/18 4:00,2.4205,0,0,0,0.595205,1.309451,0,0.595205,0,0,0,0,0,0,4.367506
2026/1/18 5:00,3.149071,0,0.429419,1.717676,0,0,0,0,0,0,0,0,0,0,5.231989
2026/1/18 6:00,0,0.75292,1.694426,0,0,0,0,0.344629,0.344629,0,0,0.344629,0.344629,2.067775,5.696148
2026/1/18 7:00,0.472888,0.220681,0.425599,0.662043,1.796973,1.245271,0.598991,0,0.662043,0.283733,0,0.37831,0,0,7.496224
2026/1/18 8:00,0.257468,0,0,0,0,0,0,3.089621,0,1.805948,0,0.882749,0,0,11.16978
2026/1/18 9:00,0,0,0,0.456869,3.106709,0,0,0.365495,0.670074,0,0.974654,0,0,0,15.23377
2026/1/18 10:00,0,1.2,0,1.2,0,2.1,0,0,0,0,0,0,0,1.2,19.83761
2026/1/18 11:00,2.42157,5.242267,0,0,0,0,0,1.998968,0,0,0,0,0,1.24159,23.37733
2026/1/18 12:00,0,0,0,0,0,0,0,0,0,0,15.17242,0,0,0,26.6741
2026/1/18 13:00,0,0,0,0,0,0,0,8.4,0,0,0,0,0,0,29.39024
2026/1/18 14:00,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,36.97268
2026/1/18 15:00,2.910906,0,0,0.646868,0.646868,0.646868,1.293736,0.646868,1.500021,0.646868,0.646868,0.646868,0,0,38.04154
2026/1/18 16:00,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,40.60986
2026/1/18 17:00,0,1.824941,0,0,0,0,0,1.510295,1.812355,0,0,0,0,0,45.18016
2026/1/18 18:00,1.162984,0,1.88985,0.581492,1.162984,0,0.678408,0,0,0,0,0,0,0,46.92724
2026/1/18 19:00,6.9817,0,0,0,0,0,0,0,0,0,0,0,0,0,52.28742
2026/1/18 20:00,2.88,0,0,0,0,0,0,1.2,0,1.2,0,0,0,0,54.06879
2026/1/18 21:00,0.055666,0.194832,0,0.296888,0.222666,0,0.278332,1.001996,0.296888,0.250499,1.280328,1.168995,1.28088,1.001996,57.3472
2026/1/18 22:00,0,2.152087,0,0,2.439032,1.076044,0,0,0,0.717362,0,0,0,0,60.09214
2026/1/18 23:00,0,2.519989,2.721588,0,0,0,0,0,0.151199,0,0,0,0,0.1008,65.57965
2026/1/19 0:00,5.680147,0,0,0,0,0,0,0,0,0,0,0,0,0,75.64575
2026/1/19 1:00,0,0,0.625452,1.65561,0,1.228511,0,0,2.538602,0,0,0.584061,0,0,76.98188
2026/1/19 2:00,0,0.444152,0,0.690903,0.789603,0,0,1.677906,0,0,0,3.257113,1.570745,0,80.71726
2026/1/19 3:00,0,3.6,0,0,0,0,0,0,0,0,0,0,0,0,88.75861
2026/1/19 4:00,0.730871,0,1.569497,0,0,0,0,0,0.327703,0,0,0,0,0,87.50748
2026/1/19 5:00,1.598123,0,0,0,0.426166,0,0.532708,0,0,0,0,0,0,0,88.44561
2026/1/19 6:00,0,0,0,0,0,1.500357,0,0,1.425339,0,0,0,0,0,91.39755
2026/1/19 7:00,2.00758,0,0,0.694932,0,0,0.540502,0,0,0,0,0,0,0,94.66461
2026/1/19 8:00,0.224773,0.126435,0.224773,0,0,0.33716,0.421449,0.365256,0,0,0.421449,0.25287,0.25287,0,95.31521
2026/1/19 9:00,0,0.1,0.244444,0.225,0.933333,0.5,0.25,0,0,0.233333,0,0,0,0.05,97.31582
2026/1/19 10:00,0.131754,0,0,0,0,0,0,0,0,0,0,0,0,2.239826,99.52838
2026/1/19 11:00,0,0,2.0091,0,0,0,0,0,0,0,0,0,0,0,101.2432
2026/1/19 12:00,0.277778,0,0.06,0.244444,0.091667,0.058333,0.466667,0,0,0.077778,0.246667,0.133333,0,0,102.9173
2026/1/19 13:00,0,0,0,0.369757,0,0,0,0.048229,0.369757,0,0,0,0,0,107.7734
2026/1/19 14:00,0,0.666667,0,0,0,0,0,0.15,0,0,0,0,0,0.7,111.6934
2026/1/19 15:00,0,0.723628,0,0,0,0,0,0,0,0,0,0,0,0,110.6587
2026/1/19 16:00,0,0,0,0,0,0,0.466667,0,0,0,0,0,0,0,109.292
2026/1/19 17:00,0,0,0,0.033333,0,0,0.133333,0,0.133333,0,0,0,0,0,107.8305
2026/1/19 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0.050641,0,106.7688
2026/1/19 19:00,0,0.1,0,0.033333,0,0,0,0,0,0,0,0,0,0,106.5875
2026/1/19 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.0395
2026/1/19 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103.7032
2026/1/19 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.0511
2026/1/19 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.30838
2026/1/20 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.42619
2026/1/20 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.87171
2026/1/20 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.02072
2026/1/20 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.23705
2026/1/20 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.5898
2026/1/20 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.83721
2026/1/20 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.93818
2026/1/20 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.21459
2026/1/20 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.51046
2026/1/20 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.91255
2026/1/20 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.41644
2026/1/20 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.01791
2026/1/20 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.71293
2026/1/20 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.49765
2026/1/20 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.36836
2026/1/20 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.32155
2026/1/20 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.35382
2026/1/20 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.46195
2026/1/20 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.64282
2026/1/20 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.89349
2026/1/20 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.2111
2026/1/20 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.59294
2026/1/20 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.0364
2026/1/20 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.539
2026/1/21 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.09834
2026/1/21 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.71213
2026/1/21 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.37819
2026/1/21 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.0944
2026/1/21 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.85877
2026/1/21 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.66936
2026/1/21 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.52433
2026/1/21 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.4219
2026/1/21 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.36038
2026/1/21 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.33813
2026/1/21 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.35361
2026/1/21 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.40532
2026/1/21 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.49181
2026/1/21 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.61173
2026/1/21 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.76374
2026/1/21 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.94659
2026/1/21 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.15906
2026/1/21 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.4
2026/1/21 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.66828
2026/1/21 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.96283
2026/1/21 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.28264
2026/1/21 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.62671
2026/1/21 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9941
2026/1/21 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.38391
2026/1/22 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.79526
2026/1/22 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.22732
2026/1/22 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6793
2026/1/22 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.15041
2026/1/22 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.63993
2026/1/22 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.14714
2026/1/22 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.67137
2026/1/22 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.21197
2026/1/22 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7683
2026/1/22 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.33976
2026/1/22 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.92579
2026/1/22 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.52582
2026/1/22 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.13932
2026/1/22 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.76578
2026/1/22 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.40472
2026/1/22 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.05565
2026/1/22 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.71813
2026/1/22 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.39172
2026/1/22 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.076
2026/1/22 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.77058
2026/1/22 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.47507
2026/1/22 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.18909
2026/1/22 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9123
2026/1/22 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.64434
2026/1/23 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3849
2026/1/23 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.13366
2026/1/23 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.89031
2026/1/23 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.65456
2026/1/23 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.42614
2026/1/23 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.20477
2026/1/23 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.990191
2026/1/23 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.782165
2026/1/23 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.580448
2026/1/23 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.384809
2026/1/23 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.19503
2026/1/23 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.010898
2026/1/23 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.83221
2026/1/23 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.658768
2026/1/23 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.490385
2026/1/23 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.326881
2026/1/23 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16808
2026/1/23 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.013816
2026/1/23 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.863927
2026/1/23 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.718258
2026/1/23 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.576662
2026/1/23 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.438994
2026/1/23 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.305117
2026/1/23 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.174898
2026/1/24 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.04821
2026/1/24 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.924931
2026/1/24 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.804943
2026/1/24 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.688132
2026/1/24 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.574389
2026/1/24 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.463609
2026/1/24 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.355692
2026/1/24 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.250539
2026/1/24 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.148058
2026/1/24 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.048158
2026/1/24 10:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.950754
2026/1/24 11:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.855761
2026/1/24 12:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.763099
2026/1/24 13:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.672691
2026/1/24 14:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.584463
2026/1/24 15:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.498343
2026/1/24 16:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.414262
2026/1/24 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.332154
2026/1/24 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.251955
2026/1/24 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.173604
2026/1/24 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.097041
2026/1/24 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.022209
2026/1/24 22:00,0.111403,0.044561,0.200526,0.200526,0.044561,0.014854,0,0,0.066842,0,0,0,0.044561,0,4.949053
2026/1/24 23:00,1.437476,0,0,0,0,0,0,0,0,0,0,0,0,0,4.877521
2026/1/25 0:00,0,0,0,0,0,0,0,0.259995,0.504233,0,0,0,0,0,4.807561
2026/1/25 1:00,0,0,0,0,0,0,0,0.033333,0,0,0,0.466667,0,0,4.739124
2026/1/25 2:00,0.254743,0,0,0,0,0,0,0,0.072784,0,0,0,0,0,4.672164
2026/1/25 3:00,0,0.366667,0.366667,0,0.133333,0.044445,0.466667,0.061111,0,0.066667,0.183333,0,0.5,0,4.606633
2026/1/25 4:00,0.155555,0,0.133333,0,0.133333,0,0,0,3.156548,0,0,0,0,0,4.542489
2026/1/25 5:00,0.932398,0,0,0,0,0,0,0,0,0,0,0,0.268531,0,4.479689
2026/1/25 6:00,0.160647,0,0.260268,0,0,0,0,0,0.743622,0,0,0,0,0,4.418193
2026/1/25 7:00,0,0.105276,0,0,0,0,0,0,0.140368,0,0,0,0,0,4.35796
2026/1/25 8:00,0.158333,0.266667,0.2,0,0,0.19493,0,0.133333,0.25,0,0,0,0,0,4.298953
2026/1/25 9:00,0,0.331307,0.331307,0.188242,0.165653,0,0.135535,0.135535,0,0,0.433853,0,0.325607,0,4.241136
2026/1/25 10:00,0,0,0,0.171758,0,0,0,3.606923,0,0,0,0,0,0,4.309958
2026/1/25 11:00,11.72483,0,0,0,0,0,0,0,0,0,0,0,0,0,4.525135
