tm,BSD,BS,DQG,DW,HY,HX,MW,MZ,ZYG,OBS
2026/1/16 15:00,0,0,0,0,0,0,0,0,0,148.1252595
2026/1/16 16:00,0,0,0,0,0,0,0,0,0,140.9336037
2026/1/16 17:00,0,0,0,0,0,0,0,0,0,134.1040228
2026/1/16 18:00,0,0,0,0,0,0,0,0,0,127.6180526
2026/1/16 19:00,0,0,0,0,0,0,0,0,0,121.4581779
2026/1/16 20:00,0,0,0,0,0,0,0,0,0,115.6077834
2026/1/16 21:00,0,0,0,0,0,0,0,0,0,110.051107
2026/1/16 22:00,0,0,0,0,0,0,0,0,0,104.7731961
2026/1/16 23:00,0,0,0,0,0,0,0,0,0,99.75986501
2026/1/17 0:00,0,0,0,0,0,0,0,0,0,94.99765594
2026/1/17 1:00,0,0,0,0,0,0,0,0,0,90.47380103
2026/1/17 2:00,0,0,0,0,0,0,0,0,0,86.17618684
2026/1/17 3:00,0,0,0,0,0,0,0,0,0,82.09332054
2026/1/17 4:00,0,0,0,0,0,0,0,0,0,78.21429788
2026/1/17 5:00,0,0,0,0,0,0,0,0,0,74.52877282
2026/1/17 6:00,0,0,0,0,0,0,0,0,0,71.02692878
2026/1/17 7:00,0,0,0,0,0,0,0,0,0,67.69945132
2026/1/17 8:00,0,0,0,0,0,0,0,0,0,64.53750229
2026/1/17 9:00,0,0,0,0,0,0,0,0,0,61.53269529
2026/1/17 10:00,0,0,0,0,0,0,0,0,0,58.67707245
2026/1/17 11:00,0,0,0,0,0,0,0,0,0,55.96308232
2026/1/17 12:00,0,0,0,0,0,0,0,0,0,53.38355905
2026/1/17 13:00,0,0,0,0,0,0,0,0,0,50.9317025
2026/1/17 14:00,0,0,0,0,0,0,0,0,0,48.60105947
2026/1/17 15:00,0,0,0,0,0,0,0,0,0,46.38550589
2026/1/17 16:00,0,0,0,0,0,0,0,0,0,44.2792299
2026/1/17 17:00,0,0,0,0,0,0,0,0,0,42.27671584
2026/1/17 18:00,0,0,0,0,0,0,0,0,0,40.37272904
2026/1/17 19:00,0,0,0,0,0,0,0,0,0,38.56230145
2026/1/17 20:00,0,0,0,0,0,0,0,0,0,36.84071788
2026/1/17 21:00,0,0,0,0,0,0,0,0,0,35.20350315
2026/1/17 22:00,0,0,0,0,0,0,0,0,0,33.64640972
2026/1/17 23:00,0,0,0,0,0,0,0,0,0,32.16540606
2026/1/18 0:00,0,0,0,0,0,0,0,0,0,30.75666559
2026/1/18 1:00,0,0,0,0,0,0,0,0,0,29.41655618
2026/1/18 2:00,0,0,0,0,0,0,0,0,0,28.14163022
2026/1/18 3:00,0,0,0,0,0,0,0,0,0,26.92861518
2026/1/18 4:00,0,0,0,0,0,0,0,0,0,25.77440466
2026/1/18 5:00,0,0,0,0,0,0,0,0,0,24.67604988
2026/1/18 6:00,0,0,0,0,0,0,0,0,0,23.63075166
2026/1/18 7:00,0,0,0,0,0,0,0,0,0,22.63585276
2026/1/18 8:00,0,0,0,0,0,0,0,0,0,21.68883065
2026/1/18 9:00,0,0,0,0,0,0,0,0,0,20.7872906
2026/1/18 10:00,0,0,0,0,0,0,0,0,0,19.92895922
2026/1/18 11:00,0,0,0,0,0,0,0,0,0,19.11167821
2026/1/18 12:00,0,0,0,0,0,0,0,0,0,18.33339853
2026/1/18 13:00,0,0,0,0,0,0,0,0,0,17.59217483
2026/1/18 14:00,0,0,0,0,0,0,0,0,0,16.88616015
2026/1/18 15:00,0,0,0,0,0,0,0,0,0,16.21360091
2026/1/18 16:00,0,0,0,0,0,0,0,0,0,15.57283218
2026/1/18 17:00,0,0,0,0,0,0,0,0,0,14.96227313
2026/1/18 18:00,0,0,0,0,0,0,0,0,0,14.3804228
2026/1/18 19:00,0,0,0,0,0,0,0,0,0,13.82585598
2026/1/18 20:00,0,0,0,0,0,0,0,0,0,13.29721941
2026/1/18 21:00,0,0,0,0,0,0,0,0,0,12.79322807
2026/1/18 22:00,0,0,0,0,0,0,0,0,0,12.31266178
2026/1/18 23:00,0,0,0,0,0,0,0,0,0,11.85436182
2026/1/19 0:00,0,0,0,0,0,0,0,0,0,11.4172279
2026/1/19 1:00,0,0,0,0,0,0,0,0,0,11.00021512
2026/1/19 2:00,0,0,0,0,0,0,0,0,0,10.6023312
2026/1/19 3:00,0,0,0,0,0,0,0,0,0,10.22263378
2026/1/19 4:00,0,0,0,0,0,0,0,0,0,9.860227927
2026/1/19 5:00,0,0,0,0,0,0,0,0,0,9.514263685
2026/1/19 6:00,0,0,0,0,0,0,0,0,0,9.18393383
2026/1/19 7:00,0,0,0,0,0,0,0,0,0,8.868471686
2026/1/19 8:00,0,0,0,0,0,0,0,0,0,8.567149076
2026/1/19 9:00,0,0,0,0,0,0,0,0,0,8.279274371
2026/1/19 10:00,0,0,0,0,0,0,0,0,0,8.004190639
2026/1/19 11:00,0,0,0,0,0,0,0,0,0,7.741273889
2026/1/19 12:00,0,0,0,0,0,0,0,0,0,7.489931402
2026/1/19 13:00,0,0,0,0,0,0,0,0,0,7.249600153
2026/1/19 14:00,0,0,0,0,0,0,0,0,0,7.019745305
2026/1/19 15:00,0,0,0,0,0,0,0,0,0,6.799858785
2026/1/19 16:00,0,0,0,0,0,0,0,0,0,6.589457932
2026/1/19 17:00,0,0,0,0,0,0,0,0,0,6.388084211
2026/1/19 18:00,0,0,0,0,0,0,0,0,0,6.195301996
2026/1/19 19:00,0,0,0,0,0,0,0,0,0,6.010697414
2026/1/19 20:00,0,0,0,0,0,0,0,0,0,5.833877242
2026/1/19 21:00,0,0,0,0,0,0,0,0,0,5.664467869
2026/1/19 22:00,0,0,0,0,0,0,0,0,0,5.502114307
2026/1/19 23:00,0,0,0,0,0,0,0,0,0,5.346479246
2026/1/20 0:00,0,0,0,0,0,0,0,0,0,5.19724217
2026/1/20 1:00,0,0,0,0,0,0,0,0,0,5.054098504
2026/1/20 2:00,0,0,0,0,0,0,0,0,0,4.916758816
2026/1/20 3:00,0,0,0,0,0,0,0,0,0,4.784948049
2026/1/20 4:00,0,0,0,0,0,0,0,0,0,4.658404802
2026/1/20 5:00,0,0,0,0,0,0,0,0,0,4.536880638
2026/1/20 6:00,0,0,0,0,0,0,0,0,0,4.420139434
2026/1/20 7:00,0,0,0,0,0,0,0,0,0,4.307956763
2026/1/20 8:00,0,0,0,0,0,0,0,0,0,4.2001193
2026/1/20 9:00,0,0,0,0,0,0,0,0,0,4.09642427
2026/1/20 10:00,0,0,0,0,0,0,0,0,0,3.996678917
2026/1/20 11:00,0,0,0,0,0,0,0,0,0,3.900699994
2026/1/20 12:00,0,0,0,0,0,0,0,0,0,3.808313296
2026/1/20 13:00,0,0,0,0,0,0,0,0,0,3.719353195
2026/1/20 14:00,0,0,0,0,0,0,0,0,0,3.633662218
2026/1/20 15:00,0,0,0,0,0,0,0,0,0,3.551090636
2026/1/20 16:00,0,0,0,0,0,0,0,0,0,3.47149607
2026/1/20 17:00,0,0,0,0,0,0,0,0,0,3.39474313
2026/1/20 18:00,0,0,0,0,0,0,0,0,0,3.320703061
2026/1/20 19:00,0,0,0,0,0,0,0,0,0,3.249253411
2026/1/20 20:00,0,0,0,0,0,0,0,0,0,3.180277717
2026/1/20 21:00,0,0,0,0,0,0,0,0,0,3.113665201
2026/1/20 22:00,0,0,0,0,0,0,0,0,0,3.049310492
2026/1/20 23:00,0.210053401,0,0.210053401,0,0,0,0,0,0,2.98711335
2026/1/21 0:00,0,0,0,0,0,0,0.793535069,0,0,2.926978411
2026/1/21 1:00,0,0.075,0.105555556,0.1,0.094444445,0.133333333,0.127777778,0.216666667,0.1,2.868814947
2026/1/21 2:00,0,0,0,0,0,0,0,0,0,2.812536629
2026/1/21 3:00,0.366666667,0,0,0,0,0,0,0,0,2.758061311
2026/1/21 4:00,0.25,0,0,0.173254841,0.22,0,0.208333333,0,0.166666667,2.70531082
2026/1/21 5:00,0,0,0,0,0,0,0,0,0,2.654210758
2026/1/21 6:00,0,0,0,0.066666667,0,0,0,0,0.044380414,2.604690314
2026/1/21 7:00,0,0,0,0,0,0,0,0,0,2.556682086
2026/1/21 8:00,0,0,0,0,0,0,0,0,0,2.510121912
2026/1/21 9:00,0,0,0,0,0,0,0,0.174266525,0,2.464948703
2026/1/21 10:00,0.333333333,0.077777778,0.433333333,0.183333333,0.133333333,0,0.210527049,0,0.226666667,2.4211043
2026/1/21 11:00,0,0,0,0,0,1.152959776,0,0,0,2.438294394
2026/1/21 12:00,0,0,0,0,4.277427675,0,0,0,0,2.550085136
2026/1/21 13:00,0,2.459663279,0,0,0.23913393,0,0,0,0,2.757288942
2026/1/21 14:00,0.135173253,0,0,1.486905784,0,0,0,0,0,2.700849616
2026/1/21 15:00,0.966245642,0,0,0,0,0,0,0,1.449368463,2.759036531
2026/1/21 16:00,1.188367161,0,0,1.884617298,2.376734321,0,0,0,0,3.061990045
2026/1/21 17:00,0,0,0,0,0,0,0,2.4,0,2.995305247
2026/1/21 18:00,0,0,0,0,3.400000002,0,0,0,0,2.97394951
2026/1/21 19:00,0,0,0,0,1.2,0,5.1,2.4,0,2.914824275
2026/1/21 20:00,0,2.619127382,0,0,3.383039535,0,3.928691074,0,0,2.859955602
2026/1/21 21:00,0,0,0,0,0,1.2,0,0,0,2.866321439
2026/1/21 22:00,2.920774422,0,1.033333333,0,0.566666667,0.116666667,0.25,1.23301475,0.216666667,3.443823568
2026/1/21 23:00,0.208333333,0,0.5,0.433333333,0.733333333,0.08,0,0.066666667,0.5,3.930766628
2026/1/22 0:00,0.185430474,0,0.185430474,0.185430474,0,0.370860948,0.185430474,0.556291422,0.185430474,6.751495034
2026/1/22 1:00,0.994287597,0.61411881,0,0,0,0.350925034,0,0,0,8.926586227
2026/1/22 2:00,0.151235316,0.213589761,0.30691873,0,0,0,0.266885852,0,0.192157813,10.16623116
2026/1/22 3:00,0,0,0,0,0,0,0,0,0.233392667,12.25530909
2026/1/22 4:00,0,0,0,0,0,0,0.093357067,0,0.093357067,18.22320482
2026/1/22 5:00,0.055555556,0.2,0.1,0.122222222,0,0,0,0,0.111111111,20.458675
2026/1/22 6:00,0,0,0,0,0,0,0,0,0,23.89944519
2026/1/22 7:00,0,0,0,0,0,0,0,0,0,35.21869545
2026/1/22 8:00,0,0,0,0,0,0,0,0,0,48.46150181
2026/1/22 9:00,0,0,0,0,0,0,0,0,0,47.80560008
2026/1/22 10:00,0,0,0,0,0,0,0,0,0,54.34689208
2026/1/22 11:00,0,0,0,0,0,0,0,0,0,55.26447606
2026/1/22 12:00,0,0,0,0,0,0,0,0,0,55.12292138
2026/1/22 13:00,0,0,0,0,0,0,0,0,0,55.05481447
2026/1/22 14:00,0,0,0,0,0,0,0,0,0,53.89483601
2026/1/22 15:00,0,0,0,0,0,0,0,0,0,51.68792979
2026/1/22 16:00,0,0,0,0,0,0,0,0,0,49.52831702
2026/1/22 17:00,0,0,0,0,0,0,0,0,0,47.87018654
2026/1/22 18:00,0,0,0,0,0,0,0,0,0,45.71677617
2026/1/22 19:00,0,0,0,0,0,0,0,0,0,43.67582705
2026/1/22 20:00,0,0,0,0,0,0,0,0,0,41.74115911
2026/1/22 21:00,0,0,0,0,0,0,0,0,0,39.9069404
2026/1/22 22:00,0,0,0,0,0,0,0,0,0,38.1676672
2026/1/22 23:00,0,0,0,0,0,0,0,0,0,36.51814516
2026/1/23 0:00,0,0,0,0,0,0,0,0,0,34.95347157
2026/1/23 1:00,0,0,0,0,0,0,0,0,0,33.46901869
2026/1/23 2:00,0,0,0,0,0,0,0,0,0,32.06041803
2026/1/23 3:00,0,0,0,0,0,0,0,0,0,30.72354555
2026/1/23 4:00,0,0,0,0,0,0,0,0,0,29.45450769
2026/1/23 5:00,0,0,0,0,0,0,0,0,0,28.24962826
2026/1/23 6:00,0,0,0,0,0,0,0,0,0,27.10543609
2026/1/23 7:00,0,0,0,0,0,0,0,0,0,26.01865331
2026/1/23 8:00,0,0,0,0,0,0,0,0,0,24.98618441
2026/1/23 9:00,0,0,0,0,0,0,0,0,0,24.00510591
2026/1/23 10:00,0,0,0,0,0,0,0,0,0,23.07265655
2026/1/23 11:00,0,0,0,0,0,0,0,0,0,22.18622817
2026/1/23 12:00,0,0,0,0,0,0,0,0,0,21.34335698
2026/1/23 13:00,0,0,0,0,0,0,0,0,0,20.54171549
2026/1/23 14:00,0,0,0,0,0,0,0,0,0,19.77910473
2026/1/23 15:00,0,0,0,0,0,0,0,0,0,19.05344705
2026/1/23 16:00,0,0,0,0,0,0,0,0,0,18.36277928
2026/1/23 17:00,0,0,0,0,0,0,0,0,0,17.70524629
2026/1/23 18:00,0,0,0,0,0,0,0,0,0,17.0790949
2026/1/23 19:00,0,0,0,0,0,0,0,0,0,16.48266818
2026/1/23 20:00,0,0,0,0,0,0,0,0,0,15.91440004
2026/1/23 21:00,0,0,0,0,0,0,0,0,0,15.37281013
2026/1/23 22:00,0,0,0,0,0,0,0,0,0,14.85649908
2026/1/23 23:00,0,0,0,0,0,0,0,0,0,14.36414391
2026/1/24 0:00,0,0,0,0,0,0,0,0,0,13.89449383
2026/1/24 1:00,0,0,0,0,0,0,0,0,0,13.44636617
2026/1/24 2:00,0,0,0,0,0,0,0,0,0,13.0186426
2026/1/24 3:00,0,0,0,0,0,0,0,0,0,12.61026554
2026/1/24 4:00,0,0,0,0,0,0,0,0,0,12.22023479
2026/1/24 5:00,0,0,0,0,0,0,0,0,0,11.84760434
2026/1/24 6:00,0,0,0,0,0,0,0,0,0,11.49147937
2026/1/24 7:00,0,0,0,0,0,0,0,0,0,11.1510134
2026/1/24 8:00,0,0,0,0,0,0,0,0,0,10.82540563
2026/1/24 9:00,0,0,0,0,0,0,0,0,0,10.51389839
2026/1/24 10:00,0,0,0,0,0,0,0,0,0,10.21577478
2026/1/24 11:00,0,0,0,0,0,0,0,0,0,9.930356409
2026/1/24 12:00,0,0,0,0,0,0,0,0,0,9.657001285
2026/1/24 13:00,0,0,0,0,0,0,0,0,0,9.395101791
2026/1/24 14:00,0,0,0,0,0,0,0,0,0,9.144082811
2026/1/24 15:00,0,0,0,0,0,0,0,0,0,8.903399936
2026/1/24 16:00,0,0,0,0,0,0,0,0,0,8.672537782
2026/1/24 17:00,0,0,0,0,0,0,0,0,0,8.451008399
2026/1/24 18:00,0,0,0,0,0,0,0,0,0,8.238349771
2026/1/24 19:00,0,0,0,0,0,0,0,0,0,8.034124391
2026/1/24 20:00,0,0,0,0,0,0,0,0,0,7.837917931
2026/1/24 21:00,0,0,0,0,0,0,0,0,0,7.649337969
2026/1/24 22:00,0,0,0,0,0,0,0,0,0,7.468012802
2026/1/24 23:00,0,0,0,0,0,0,0,0,0,7.293590312
2026/1/25 0:00,0,0,0,0,0,0,0,0,0,7.125736906
2026/1/25 1:00,0,0,0,0,0,0,0,0,0,6.964136507
2026/1/25 2:00,0,0,0,0,0,0,0,0,0,6.808489604
2026/1/25 3:00,0,0,0,0,0,0,0,0,0,6.658512355
2026/1/25 4:00,0,0,0,0,0,0,0,0,0,6.513935738
2026/1/25 5:00,0,0,0,0,0,0,0,0,0,6.374504751
2026/1/25 6:00,0,0,0,0,0,0,0,0,0,6.239977655
2026/1/25 7:00,0,0,0,0,0,0,0,0,0,6.110125257
2026/1/25 8:00,0,0,0,0,0,0,0,0,0,5.984730235
2026/1/25 9:00,0,0,0,0,0,0,0,0,0,5.863586501
2026/1/25 10:00,0,0,0,0,0,0,0,0,0,5.746498595
2026/1/25 11:00,0,0,0,0,0,0,0,0,0,5.633281114
2026/1/25 12:00,0,0,0,0,0,0,0,0,0,5.523758177
2026/1/25 13:00,0,0,0,0,0,0,0,0,0,5.41776291
2026/1/25 14:00,0,0,0,0,0,0,0,0,0,5.31513697
2026/1/25 15:00,0,0,0,0,0,0,0,0,0,5.215730085
2026/1/25 16:00,0,0,0,0,0,0,0,0,0,5.119399622
2026/1/25 17:00,0,0,0,0,0,0,0,0,0,5.026010188
2026/1/25 18:00,0,0,0,0,0,0,0,0,0,4.935433237
2026/1/25 19:00,0,0,0,0,0,0,0,0,0,4.847546711
2026/1/25 20:00,0,0,0,0,0,0,0,0,0,4.762234691
2026/1/25 21:00,0,0,0,0,0,0,0,0,0,4.679387077
2026/1/25 22:00,0,0,0,0,0,0,0,0,0,4.59889928
2026/1/25 23:00,0,0,0,0,0,0,0,0,0,4.520671923
2026/1/26 0:00,0,0,0,0,0,0,0,0,0,4.444610578
2026/1/26 1:00,0,0,0,0,0,0,0,0,0,4.370625495
2026/1/26 2:00,0,0,0,0,0,0,0,0,0,4.298631361
2026/1/26 3:00,0,0,0,0,0,0,0,0,0,4.228547066
2026/1/26 4:00,0,0,0,0,0,0,0,0,0,4.160295482
2026/1/26 5:00,0,0,0,0,0,0,0,0,0,4.093803256
2026/1/26 6:00,0,0,0,0,0,0,0,0,0,4.02900061
2026/1/26 7:00,0,0,0,0,0,0,0,0,0,3.965821157
2026/1/26 8:00,0,0,0,0,0,0,0,0,0,3.904201721
2026/1/26 9:00,0,0,0,0,0,0,0,0,0,3.844082175
2026/1/26 10:00,0,0,0,0,0,0,0,0,0,3.785405277
2026/1/26 11:00,0,0,0,0,0,0,0,0,0,3.728116524
2026/1/26 12:00,0,0,0,0,0,0,0,0,0,3.672164007
2026/1/26 13:00,0,0,0,0,0,0,0,0,0,3.617498282
2026/1/26 14:00,0,0,0,0,0,0,0,0,0,3.564072238
2026/1/26 15:00,0,0,0,0,0,0,0,0,0,3.511840978
2026/1/26 16:00,0,0,0,0,0,0,0,0,0,3.460761706
2026/1/26 17:00,0,0,0,0,0,0,0,0,0,3.41079362
2026/1/26 18:00,0,0,0,0,0,0,0,0,0,3.361897806
2026/1/26 19:00,0,0,0,0,0,0,0,0,0,3.314037148
2026/1/26 20:00,0,0,0,0,0,0,0,0,0,3.26717623
2026/1/26 21:00,0,0,0,0,0,0,0,0,0,3.221281251
2026/1/26 22:00,0,0,0,0,0,0,0,0,0,3.176319947
2026/1/26 23:00,0,0,0,0,0,0,0,0,0,3.132261506
2026/1/27 0:00,0,0,0,0,0,0,0,0,0,3.089076502
2026/1/27 1:00,0,0,0,0,0,0,0,0,0,3.046736819
2026/1/27 2:00,0,0,0,0,0,0,0,0,0,3.005215589
2026/1/27 3:00,0,0,0,0,0,0,0,0,0,2.964487127
2026/1/27 4:00,0,0,0,0,0,0,0,0,0,2.924526873
2026/1/27 5:00,0,0,0,0,0,0,0,0,0,2.885311334
2026/1/27 6:00,0,0,0,0,0,0.2,0,0,0,2.846818034
2026/1/27 7:00,0,0,0,0,0,0,0,0,0,2.809025461
2026/1/27 8:00,0,0,0,0.590367843,0,0,0,0,1.109632157,2.771913018
2026/1/27 9:00,0.935851282,0.415933903,0.259958689,0,1.767719088,0.598516709,0.155975214,0.366045114,0,2.73546098
2026/1/27 10:00,0,0,6,5.200000002,6,0,0,0,0,2.699650453
2026/1/27 11:00,0,0,0,0,0,0,6,0,0,2.664463325
2026/1/27 12:00,0,0,0,0,0.452642276,1.72004065,0,0.452642276,12.22134146,2.629882239
2026/1/27 13:00,0,0,0,0,0,0,1.2,7.8,0,2.595890546
2026/1/27 14:00,0,0,0,0,11.4,0,0,0,0,2.562472275
2026/1/27 15:00,0,0,0,0,0,0,0,0,5.4,2.529612103
2026/1/27 16:00,0,0,2.4,5.4,0,0,7.600000002,0,0,2.497295316
2026/1/27 17:00,0,0,0,0,0,0,0,3.6,0,2.465507787
2026/1/27 18:00,2.4,0,2.4,0,0,1.2,1.2,2.4,0,2.460651329
2026/1/27 19:00,1.536100896,3.072201793,2.275705033,2.161919779,1.598934984,1.024067264,4.778980566,0,1.365423019,2.42901343
2026/1/27 20:00,0,0,0,0,1.999999998,0,0,0,0,2.766458409
2026/1/27 21:00,0,0,0,0,0,0,0,0,5.4,4.873540397
2026/1/27 22:00,1.2,0,0,0,0,0,0,0,0,25.85157142
2026/1/27 23:00,2.16,0,0,0,4.8,0,0,0,0,33.68865547
2026/1/28 0:00,0.977852349,1.303803132,0,0,3.911409395,3.520268456,0,0,0,56.46948621
2026/1/28 1:00,1.040629921,0,1.300787401,2.601574803,5.203149606,0,0.867191601,0,0,68.22666075
2026/1/28 2:00,1.600000002,0,2.200000002,0,0,0,0,0,1.2,83.92562359
2026/1/28 3:00,0,0,0,0,0,0,0,3.3,0,88.40614047
2026/1/28 4:00,12,0,0,0,0,0,0,0,0,110.7844511
2026/1/28 5:00,0,0,0,0,0,0,0,2.4,0,111.0807008
2026/1/28 6:00,0.815577065,3.541606384,1.223365597,1.794269542,1.223365597,2.936077432,0.815577065,3.670096791,2.446731194,121.8342705
2026/1/28 7:00,0,0,1.2,0,4.32820948,0,6.400000002,3.6,1.999999998,148.3819057
2026/1/28 8:00,3.055288524,0,2.332182906,0,1.749137179,2.914993773,0,0.832922466,2.415475152,144.3749881
2026/1/28 9:00,1.2,1.2,0,3.6,0,0,1.819479148,0,0,146.0445053
2026/1/28 10:00,0,0,0,0,0,0,0,0.694367034,1.355632966,140.8563476
2026/1/28 11:00,0,0.438461538,0.173076923,0.138461539,0,0,0.3,0,0,145.2729898
2026/1/28 12:00,0.584494504,0,0,0,0,0,0,0.311730402,0.153775094,155.5891887
2026/1/28 13:00,0,0,0,0,0.263414634,0,0.186585366,0,0,168.6509738
2026/1/28 14:00,0,0,0,0.170491803,0,0,0.170491803,0,0.059016393,169.3951941
2026/1/28 15:00,0.044444445,0,0.066666667,0,0.033333333,0,0.233333333,0.133333333,0,166.906782
2026/1/28 16:00,0,0,0.538016678,0.233333333,0.216666667,0.258333333,0.366666667,0.656621776,0,181.3483869
2026/1/28 17:00,0,0,0,0,0,0,0,0,0,176.8826565
2026/1/28 18:00,0,0,0,0,0,0,0,0,0,205.3820484
2026/1/28 19:00,0,0,0,0,0,0,0,0,0,232.2362466
2026/1/28 20:00,0,0,0,0,0,0,0,0,0,248.7253371
2026/1/28 21:00,0,0,0,0,0,0,0,0,0,252.3135069
2026/1/28 22:00,0,0,0,0,0,0,0,0,0,243.9444882
2026/1/28 23:00,0,0,0,0,0,0,0,0,0,233.993949
2026/1/29 0:00,0,0,0,0,0,0,0,0,0,224.4270463
2026/1/29 1:00,0,0,0,0,0,0,0,0,0,214.3559197
2026/1/29 2:00,0,0,0,0,0,0,0,0,0,204.6843746
2026/1/29 3:00,0,0,0,0,0,0,0,0,0,195.6152092
2026/1/29 4:00,0,0,0,0,0,0,0,0,0,189.2437898
2026/1/29 5:00,0,0,0,0,0,0,0,0,0,180.3126492
2026/1/29 6:00,0,0,0,0,0,0,0,0,0,171.8364363
2026/1/29 7:00,0,0,0,0,0,0,0,0,0,163.7913419
2026/1/29 8:00,0,0,0,0,0,0,0,0,0,156.1548231
2026/1/29 9:00,0,0,0,0,0,0,0,0,0,148.9055343
2026/1/29 10:00,0,0,0,0,0,0,0,0,0,142.0232629
2026/1/29 11:00,0,0,0,0,0,0,0,0,0,135.4888686
2026/1/29 12:00,0,0,0,0,0,0,0,0,0,129.2842251
2026/1/29 13:00,0,0,0,0,0,0,0,0,0,123.3921664
2026/1/29 14:00,0,0,0,0,0,0,0,0,0,117.7964346
2026/1/29 15:00,0,0,0,0,0,0,0,0,0,112.4816313
2026/1/29 16:00,0,0,0,0,0,0,0,0,0,107.4331719
2026/1/29 17:00,0,0,0,0,0,0,0,0,0,102.6372414
2026/1/29 18:00,0,0,0,0,0,0,0,0,0,98.08075393
2026/1/29 19:00,0,0,0,0,0,0,0,0,0,93.75131303
2026/1/29 20:00,0,0,0,0,0,0,0,0,0,89.63717532
2026/1/29 21:00,0,0,0,0,0,0,0,0,0,85.72721542
2026/1/29 22:00,0,0,0,0,0,0,0,0,0,82.01089306
2026/1/29 23:00,0,0,0,0,0,0,0,0,0,78.4782218
2026/1/30 0:00,0,0,0,0,0,0,0,0,0,75.11973961
2026/1/30 1:00,0,0,0,0,0,0,0,0,0,71.92648092
2026/1/30 2:00,0,0,0,0,0,0,0,0,0,68.88995022
2026/1/30 3:00,0,0,0,0,0,0,0,0,0,66.0020971
2026/1/30 4:00,0,0,0,0,0,0,0,0,0,63.25529257
2026/1/30 5:00,0,0,0,0,0,0,0,0,0,60.64230674
2026/1/30 6:00,0,0,0,0,0,0,0,0,0,58.15628764
2026/1/30 7:00,0,0,0,0,0,0,0,0,0,55.7907412
2026/1/30 8:00,0,0,0,0,0,0,0,0,0,53.5395123
2026/1/30 9:00,0,0,0,0,0,0,0,0,0,51.39676683
2026/1/30 10:00,0,0,0,0,0,0,0,0,0,49.35697476
2026/1/30 11:00,0,0,0,0,0,0,0,0,0,47.41489399
2026/1/30 12:00,0,0,0,0,0,0,0,0,0,45.56555526
2026/1/30 13:00,0,0,0,0,0,0,0,0,0,43.80424766
2026/1/30 14:00,0,0,0,0,0,0,0,0,0,42.12650506
2026/1/30 15:00,0,0,0,0,0,0,0,0,0,40.52809324
2026/1/30 16:00,0,0,0,0,0,0,0,0,0,39.00499762
2026/1/30 17:00,0,0,0,0,0,0,0,0,0,37.55341173
2026/1/30 18:00,0,0,0,0,0,0,0,0,0,36.16972632
2026/1/30 19:00,0,0,0,0,0,0,0,0,0,34.85051892
2026/1/30 20:00,0,0,0,0,0,0,0,0,0,33.5925441
2026/1/30 21:00,0,0,0,0,0,0,0,0,0,32.39272414
2026/1/30 22:00,0,0,0,0,0,0,0,0,0,31.24814026
2026/1/30 23:00,0,0,0,0,0,0,0,0,0,30.15602431
2026/1/31 0:00,0,0,0,0,0,0,0,0,0,29.11375085
2026/1/31 1:00,0,0,0,0,0,0,0,0,0,28.1188297
2026/1/31 2:00,0,0,0,0,0,0,0,0,0,27.16889887
2026/1/31 3:00,0,0,0,0,0,0,0,0,0,26.26171788
2026/1/31 4:00,0,0,0,0,0,0,0,0,0,25.39516136
2026/1/31 5:00,0,0,0,0,0,0,0,0,0,24.56721313
2026/1/31 6:00,0,0,0,0,0,0,0,0,0,23.77596043
2026/1/31 7:00,0,0,0,0,0,0,0,0,0,23.01958858
2026/1/31 8:00,0,0,0,0,0,0,0,0,0,22.29637583
2026/1/31 9:00,0,0,0,0,0,0,0,0,0,21.60468858
2026/1/31 10:00,0,0,0,0,0,0,0,0,0,20.94297675
2026/1/31 11:00,0,0,0,0,0,0,0,0,0,20.30976945
2026/1/31 12:00,0,0,0,0,0,0,0,0,0,19.70367089
2026/1/31 13:00,0,0,0,0,0,0,0,0,0,19.12335645
2026/1/31 14:00,0,0,0,0,0,0,0,0,0,18.567569
2026/1/31 15:00,0,0,0,0,0,0,0,0,0,18.03511544
2026/1/31 16:00,0,0,0,0,0,0,0,0,0,17.5248633
2026/1/31 17:00,0,0,0,0,0,0,0,0,0,17.03573769
2026/1/31 18:00,0,0,0,0,0,0,0,0,0,16.56671826
2026/1/31 19:00,0,0,0,0,0,0,0,0,0,16.11683643
2026/1/31 20:00,0,0,0,0,0,0,0,0,0,15.68517264
2026/1/31 21:00,0,0,0,0,0,0,0,0,0,15.27085392
2026/1/31 22:00,0,0,0,0,0,0,0,0,0,14.87305139
2026/1/31 23:00,0,0,0,0,0,0,0,0,0,14.49097807
2026/2/1 0:00,0,0,0,0,0,0,0,0,0,14.12388664
2026/2/1 1:00,0,0,0,0,0,0,0,0,0,13.77106747
2026/2/1 2:00,0,0,0,0,0,0,0,0,0,13.43184664
2026/2/1 3:00,0,0,0,0,0,0,0,0,0,13.1055841
2026/2/1 4:00,0,0,0,0,0,0,0,0,0,12.79167195
2026/2/1 5:00,0,0,0,0,0,0,0,0,0,12.48953278
2026/2/1 6:00,0,0,0,0,0,0,0,0,0,12.19861812
2026/2/1 7:00,0,0,0,0,0,0,0,0,0,11.91840691
2026/2/1 8:00,0,0,0,0,0,0,0,0,0,11.64840416
2026/2/1 9:00,0,0,0,0,0,0,0,0,0,11.38813955
